Matthew Garcia,23baa19b-6bcc-4cc1-8747-2fdd4d6a5314,Big Data Analysis,9.9,3.8,6,5.7,,,,6.4
Isaac Peterson,446071b9-d7d0-46d1-a5a2-7edad7325484,Introduction to Data Science,4.8,4.9,6.5,4.8,9.5,,,6.1
Heather Jackson,3bfc7572-1854-446b-99ab-51d5a6d6853f,Introduction to Data Science,2.3,9.5,0.2,9.7,6.7,,,5.7
Jane Clark,b0198788-0c3c-4660-b235-ce0b943df825,Machine Learning,7.5,7.5,5.2,,,,,6.7
Chloe King,28b616a7-598b-4014-bb9a-d1368975287d,Machine Learning,5.8,3.9,8.6,,,,,6.1
Claire Ross,1b4d0183-2341-4e1f-8e94-11cd02807b84,Introduction to Data Science,3.2,2.7,3,2.5,0.2,,,2.3
Gregory Ross,ec880d55-d2d5-4792-b871-cb19d05fda4e,Statistical Methods in Biomedical Research,4.9,6,9.5,4.5,,,,6.2
Logan Morris,e4b8e7a1-11ce-4064-9280-d7fb773bca00,Bioinformatics,0.9,0.3,1.1,4.1,0.8,6.2,,2.2
Logan Phillips,94aee7d2-6a66-4127-9608-3d530a203583,Bioinformatics,5.1,9.2,0.8,2,3.4,5.1,,4.3
Thomas Stewart,46659ad1-f1dd-4bb4-96bb-75d74e1b1a60,Introduction to Data Science,1.5,1.9,1.3,5.2,3,,,2.6
Lily Myers,e423066b-1d7f-4bd2-a296-9fc3052c1a2a,Machine Learning,6.7,3.8,2.8,,,,,4.4
Ella Cook,4f08688f-a34b-4c60-9fb2-ef943df8110f,Introduction to Data Science,1.6,4.8,8.4,3.7,2,,,4.1
Victoria Anderson,555eca6c-b07f-414d-bb5d-894725742c43,Machine Learning,7.7,7.5,9.7,,,,,8.3
Claire Price,45e28bea-eb7e-4146-b143-62ca378cd794,Bioinformatics,6.2,2.6,9.8,6.4,3.7,9.9,,6.4
Victoria Ward,e136e3eb-d568-4be1-afe9-8305336744b8,Bioinformatics,5.2,8.9,7.2,5.8,7.5,0.5,,5.9
Austin Jackson,fd78d2ec-5bce-4eb3-b866-1bfef4fec834,Introduction to Data Science,3.9,6.5,8.1,8.5,3.9,,,6.2
Jason Wilson,44cd13b2-350c-456b-98b2-33918285753e,Bioinformatics,0.5,6.1,1.1,6.9,6.9,7.8,,4.9
Alex Rogers,1ee7efa2-bef3-4555-b676-e4b6f9a32954,Machine Learning,5.1,7.3,2.3,,,,,4.9
Jason Adams,e936103a-4cf3-4807-ab7a-cfca0799e076,Machine Learning,7.7,8.4,0.8,,,,,5.6
Sarah Jimenez,aaedc816-0587-49a1-b149-d13a5958aec6,Big Data Analysis,5.3,0.6,8.3,6.7,,,,5.2
Logan Ortiz,3aa5af6b-f4dc-4a16-874c-7d558d49dc25,Machine Learning,4.3,4.5,8.3,,,,,5.7
Brianna Robinson,ae675089-340e-4e6e-bbfb-ca5315de88bc,Machine Learning,1.1,0.9,6.7,,,,,2.9
Connor Thomas,bba21dc9-6bed-41b9-8502-805665d7dc15,Big Data Analysis,7.8,3.6,2.2,1.8,,,,3.9
Nathan Parker,915cbbbc-0c93-4ed6-bc99-225f68d99aef,Statistical Methods in Biomedical Research,6.5,5.4,1.5,7.4,,,,5.2
Rebecca Wright,d1962f2a-133f-430a-9087-2dc7fd23f85c,Bioinformatics,1.6,0,10,7.1,7.6,0.2,,4.4
Jennifer Cruz,c5e9b728-b91d-43ef-bd62-3f8039a88baf,Statistical Methods in Biomedical Research,3.9,0.4,1.2,8.3,,,,3.5
Christopher Johnson,a6d734e3-fdcb-4190-982d-a532c8229ccc,Big Data Analysis,8.5,6.1,0.4,5,,,,5
Henry Green,b0f8925c-1380-4908-857f-70823e25ed6d,Statistical Methods in Biomedical Research,6.3,6.4,1.9,8.8,,,,5.9
Sophia Cooper,d41db572-7048-429c-a5b5-c495a4b8ad65,Big Data Analysis,2.5,4.1,6,1.3,,,,3.5
Emily Turner,9e22453c-e55a-4e55-adbb-50eb4247f954,Statistical Methods in Biomedical Research,6.6,2.8,4.8,3.2,,,,4.4
Brianna Kelly,24449a89-10bd-477d-9263-ca6c627f9953,Bioinformatics,9.7,1.1,4.6,5.5,5.7,2.9,,4.9
Kayla Mitchell,aba476c3-c24b-4805-9bde-a27b08c9a02a,Statistical Methods in Biomedical Research,9.9,9.8,5.4,2.8,,,,7
Ava Cox,096ac442-efa2-4e94-ae26-418635859ac1,Introduction to Data Science,7.8,7.1,8.3,8.4,9.2,,,8.2
Alice Morgan,57ff5bcb-a9eb-46da-9edf-fa86659bb2ef,Big Data Analysis,8.6,1.6,6.2,9.5,,,,6.5
Brianna Rogers,ca82ad4f-701d-47fc-86cd-1afc9ff0c6d0,Statistical Methods in Biomedical Research,0.5,0.1,2.5,1.9,,,,1.3
Carter Evans,2bde7cb2-f7c9-4589-933f-c562c29f2fcd,Machine Learning,5.8,8,9,,,,,7.6
Megan Morgan,9311297c-0d34-4a94-8454-de8fc6cec605,Bioinformatics,1,2.3,9.1,4.5,7.8,8.3,,5.5
Alexander Kim,751c72aa-3090-4823-b6f1-28628dcb933a,Statistical Methods in Biomedical Research,2.6,1.1,7,6.1,,,,4.2
Claire Phillips,bcff4757-9158-4726-a0dc-8c7b0940df7b,Introduction to Data Science,4.3,9.5,5.2,6,1.4,,,5.3
Nathan Robinson,acc1d09b-41e4-4834-9cb5-96fe066ce937,Statistical Methods in Biomedical Research,4.8,1.7,3,4.2,,,,3.4
Diana Garcia,ac73360e-5cb4-4330-a2ce-3f94c3c2bc17,Introduction to Data Science,2.6,3.1,4.4,0.1,3,,,2.6
Kimberly Green,4e35743e-48cd-476f-b6c0-7be0dc655118,Statistical Methods in Biomedical Research,2.4,10,2.3,6.9,,,,5.4
Logan Reyes,0f861055-e87f-4cc3-a471-f892ee442e05,Big Data Analysis,4.4,7.5,8.8,7.1,,,,7
Kevin Carter,ab7f3186-3a32-4325-a899-ae50393405b5,Bioinformatics,8.7,0.1,5.2,4.6,6.9,7.7,,5.5
Samantha Adams,20388547-eccc-4d66-bdf0-2dbdfb915ec6,Big Data Analysis,7.6,7.1,9.4,7.4,,,,7.9
Evelyn Taylor,4ce22713-4a48-4794-88e3-f3741246ad78,Machine Learning,1.5,9.6,1.1,,,,,4.1
Charlotte Reyes,6de39d05-b31d-4079-b3fd-ca23145fbc95,Introduction to Data Science,6.7,0.5,8.6,3.7,4.1,,,4.7
Amber Morris,168d44d0-956a-478f-a0cc-83a4b77cd2a1,Bioinformatics,2.4,1.5,7,2.6,6.6,6.8,,4.5
Chloe Morris,4c1e63f5-656d-4333-a4ca-86779c9d9f79,Introduction to Data Science,6.9,6.3,3.2,2.2,9.1,,,5.5
Kimberly Morris,923e7a2b-a2c2-4216-b515-5c34c7e4c831,Big Data Analysis,6.8,0.1,8.1,8.6,,,,5.9
Abigail Johnson,c1fd868f-46bb-4e62-b38b-f8c2795a3c65,Big Data Analysis,0.6,2.2,9.3,1.4,,,,3.4
Chloe Gonzalez,d5c9af3a-f66d-4d64-ae55-ef57e5580fba,Big Data Analysis,8.9,0.7,6.9,7.2,,,,5.9
Jordan Wright,e2b0a647-45b1-45fd-a1b9-8b2a0a9b1ba8,Statistical Methods in Biomedical Research,1.1,0.3,5.1,8.8,,,,3.8
Ryan Wright,8ca721bd-cb59-40d9-bdf4-32436e71c3d2,Machine Learning,8.8,0.2,9.6,,,,,6.2
Heather Stewart,b82bbb81-97a5-4017-b721-21ec61b20d83,Big Data Analysis,6.9,1.5,8.8,6.1,,,,5.8
Logan Scott,ac69f8db-0711-4a1e-ab01-b8a0ca8bdd74,Bioinformatics,2.7,8,4.9,0.3,7.8,1.2,,4.2
Amber Cook,e26c4812-488a-4e1a-b1a3-e13bd20e8a27,Big Data Analysis,0.6,2.3,9.5,6.5,,,,4.7
Rachel Wood,4b487fad-0444-40a3-bbd5-6d59a42bf1b6,Statistical Methods in Biomedical Research,0.8,8.6,5.2,2.4,,,,4.3
Austin Thomas,8cca1b86-2cef-4b63-a41c-6d0a7defe2c7,Machine Learning,8.3,6,1,,,,,5.1
Ethan James,b51967de-cf10-455e-9a59-327cd5f0dd68,Introduction to Data Science,6.7,3.3,2.9,6.9,7.7,,,5.5
Michael Baker,039293ea-51fd-494a-9939-467c5c7d60a2,Introduction to Data Science,8.9,8.3,3.9,5.8,4.4,,,6.3
Kevin Robinson,f06b34a0-d560-4356-b267-0ad64ccd19ed,Big Data Analysis,6.6,3,1.6,7.5,,,,4.7
Daniel Morris,279ea13c-217f-412d-b255-0b755a32d525,Big Data Analysis,4,3.5,6.9,9.1,,,,5.9
Jane Moore,f9cce887-d604-49e6-a91e-b352dd7896db,Big Data Analysis,2.8,6.3,3,4.9,,,,4.3
Sophia Turner,9d0f64a6-5b19-4c96-ba2c-594d42b26641,Statistical Methods in Biomedical Research,4.9,8.9,5,5.4,,,,6.1
Emma Kim,ed11aefd-2a9a-49f8-ac4c-8b8ce6f87aae,Introduction to Data Science,5.5,0,8,9.7,4,,,5.4
Jack Green,da8829f4-0ef3-468f-b1d9-6ef9b24c9434,Machine Learning,8.3,8.3,6.4,,,,,7.7
Amanda Reed,647f2181-349d-4b40-848a-bf332452c318,Machine Learning,2.5,9.9,0,,,,,4.1
Austin Lee,51ddc214-1307-4a65-b8c1-6fe0b537d442,Machine Learning,6.8,2.7,7,,,,,5.5
Alice Castillo,574550e4-d403-4f2b-a0c8-e76d637a4829,Statistical Methods in Biomedical Research,1,2,5.1,7.9,,,,4
Jordan Davis,77ab963b-a190-43be-b673-5cfe3a1ec511,Bioinformatics,2.7,4.8,6.2,8.2,5.7,5.7,,5.6
Austin Sanders,6928fd5a-3aaf-47bd-ae46-f4f8e0235bfc,Statistical Methods in Biomedical Research,5.3,5.8,9.6,3.2,,,,6
Victoria Perez,8e053bc8-f40f-4b86-9141-ba4befe7dad2,Big Data Analysis,7.1,0.8,1.4,8.5,,,,4.5
Harper Hughes,1f3a4cf1-3c0a-4934-ba58-f689fcc2622b,Machine Learning,7.1,9.1,1.1,,,,,5.8
Matthew Young,3e9a55eb-93ff-4422-8507-cf5ad8115947,Bioinformatics,6.3,9.6,1.5,9.5,2.7,1.3,,5.2
Charles Price,5cb5da44-08a7-4d72-aa08-7f8de8d583b9,Big Data Analysis,2.3,2.4,4.8,2.7,,,,3.1
Kevin Thompson,960ca044-6484-4803-b459-38dc7b36fe1b,Big Data Analysis,9.2,4.1,7,8.5,,,,7.2
Kaitlyn Nelson,e37e687b-007d-4ef3-979c-97bf5abe005b,Statistical Methods in Biomedical Research,6.3,1,8.2,7,,,,5.6
Noah Alvarez,a4fc9c3d-7fe4-425f-ad7e-2e56e74b0a2d,Introduction to Data Science,9.8,9.8,9.7,0.4,5.9,,,7.1
Victoria Edwards,47168953-611c-4017-9c36-8ef5f63b2e78,Big Data Analysis,0.2,1.5,8.3,1,,,,2.8
Jackson Sanders,00ae7ab1-fd97-4f40-8970-d28f569f88ae,Big Data Analysis,9.7,1,8.8,9.3,,,,7.2
Sophia Ramos,9e86722a-8505-439b-bdbf-3dc3aca90850,Introduction to Data Science,4.2,5,0.7,8.4,3.2,,,4.3
William Richardson,7cda22d2-a406-45c9-a4b1-32563ea4bdd1,Introduction to Data Science,9.3,0.8,4.8,2.6,0.7,,,3.6
Dylan Sanders,a1d6bd57-4f6d-4e23-8bf5-f780c6a85eaf,Bioinformatics,5.6,7.8,7.8,8.4,9,2.8,,6.9
Mason Perez,47d0df64-5a82-4287-9ce7-32f4877b60e8,Bioinformatics,0.2,0.4,8.6,6.7,5.5,5.2,,4.4
Jack Taylor,d589ebad-3762-4833-b8b9-db7b01399b25,Statistical Methods in Biomedical Research,5.6,5.2,0.5,8,,,,4.8
Lucas Parker,40d9e2c7-8bd5-4c6a-9d68-262f174563a1,Introduction to Data Science,0.5,8.4,5,6.7,8.2,,,5.8
Diana Gutierrez,0adfc89d-d5f8-4f5c-b1f1-c44313fc8158,Statistical Methods in Biomedical Research,9.2,0.4,8.9,9,,,,6.9
Ethan Ramos,b53a51d8-80ba-4e1b-9a9d-03eda3ea06f6,Big Data Analysis,0.3,0.3,5.4,0.7,,,,1.7
Katherine Jimenez,92548b77-35a0-40c5-b777-9b7a691b4463,Introduction to Data Science,1.3,9.7,3.7,8.3,4.1,,,5.4
Alex Torres,0fbd4200-dc16-42c3-8180-166e937d8ebf,Bioinformatics,3,3.8,7.3,6.8,1.4,9.9,,5.4
Eva Robinson,04753763-54ab-4095-a674-8deb89c1029c,Bioinformatics,0.1,3.6,5.6,4.1,7.1,5.8,,4.4
Ashley Sanchez,55895e95-fb3a-4ae0-b378-ff626aeb5421,Bioinformatics,4.3,9,3.5,5.6,2.4,9,,5.6
Rachel Rivera,b8f5d9d0-5a2e-4e03-ac1d-6efc1c458b6d,Introduction to Data Science,5.2,2.5,0.5,4.2,4.3,,,3.3
Harper Hernandez,4bb952a5-857c-44e0-93a1-1b19ec866e0a,Introduction to Data Science,0.5,7.4,0.2,4.8,9,,,4.4
Joseph Lee,2b826710-7db6-4596-bf4c-f2cb7d0e6dec,Bioinformatics,7.7,8.4,7,7.7,3.6,9.2,,7.3
Julia Cooper,0dcee013-1038-40b5-8895-b0978de3f8c2,Introduction to Data Science,2.8,7,8.3,2,1.4,,,4.3
Megan Mendoza,4c746b6f-fa39-4368-b1b1-029c859df160,Machine Learning,6.2,2.4,4.8,,,,,4.5
Jane Cox,e024f3de-1be1-480d-ac0a-d27a61fcd321,Machine Learning,0.7,2.7,0.9,,,,,1.4
Zachary Moore,935d9f24-08ba-4eb7-b96a-447fee205f0c,Bioinformatics,4.8,4.4,2.2,2.4,4.1,9.5,,4.6
Jason Watson,4734a96f-b6b1-4adf-befe-756190c60832,Machine Learning,3.1,9.9,6.6,,,,,6.5
Mason Stewart,88be4195-e492-43e0-af7d-8cd596b58728,Machine Learning,9.3,6.5,8,,,,,7.9
Caleb Sanders,13b1a4b4-3f70-48b2-b0fa-9dfc24eca724,Introduction to Data Science,4.9,0.3,5.1,3,9.2,,,4.5
Jack Jones,fbd1349f-0406-4ff8-a850-69c2f9a549eb,Big Data Analysis,4.5,8.4,1.9,8.6,,,,5.9
Jonathan Watson,af29a988-3a59-4e82-8242-6d4be9dd047f,Bioinformatics,1.3,9.9,8.5,2.5,1.3,5.6,,4.9
Edward Hill,0a1e7572-179b-4fc7-8ea6-4c1faf93bc06,Bioinformatics,7.5,9.5,6.1,5.9,2,0.7,,5.3
Zachary Williams,ca826431-cfa3-40bd-8d2d-6b8fba0e006c,Introduction to Data Science,6.4,5.3,3.5,1,7,,,4.6
Zachary Ramos,4b55ecd2-1d08-42c2-9b79-85955d7242c8,Statistical Methods in Biomedical Research,6.3,6.3,6.3,9.4,,,,7.1
Heather Adams,98aadd25-2bcb-4237-81b4-ea981bca27dc,Introduction to Data Science,0.2,4.6,5.7,4.5,6.9,,,4.4
Andrew Foster,b90160de-2c7f-4ffc-9600-43d1fa53ea9b,Big Data Analysis,5.6,3.6,7,5.7,,,,5.5
Dylan Morales,16975b63-9afd-4772-bd18-29c40d96f12b,Machine Learning,2,8.7,8.7,,,,,6.5
Madison Morales,64adef5b-60d7-4fae-bac6-faa458238bb7,Statistical Methods in Biomedical Research,4.6,3.3,4,8.5,,,,5.1
Christian Ward,01a9df4a-f83c-4929-881f-97ece4b8988e,Big Data Analysis,1.8,6,5.8,7.8,,,,5.4
Sophia Thomas,64325845-879c-4bdb-adbb-5f11d9a1f90c,Machine Learning,6.7,9.9,9.7,,,,,8.8
Julia Reed,6a16891c-c7c7-489c-8bfc-20af82b2dcc3,Introduction to Data Science,6.6,2.6,3.3,3.9,1.2,,,3.5
Abigail Ward,fdffff5f-8782-4f30-b27e-717f1c633050,Introduction to Data Science,7.6,8.5,0.5,8,9.8,,,6.9
David Watson,925f89a2-46b9-442c-9de4-b65bad0a4bc8,Machine Learning,3,3.5,4.5,,,,,3.7
Harper Ross,d2f5d07a-b821-4d0c-957c-f9ad25285f3b,Introduction to Data Science,8,6.6,2.5,1.3,9.3,,,5.5
Isaac Nelson,a3621e8a-fbfd-4784-a3d9-ec307758b56c,Machine Learning,9.5,8.6,3.1,,,,,7.1
Rachel Morales,00ff90f7-6339-4290-b949-83add52419ef,Statistical Methods in Biomedical Research,4.3,2.6,5.4,1.7,,,,3.5
Heather Brown,8c7380f7-89cd-4ff2-acb4-53a140d90a22,Introduction to Data Science,0.3,8.4,0.9,3.1,7.6,,,4.1
Paul Cook,0ab0deec-2d58-413b-a6f5-e1f18bbf06ee,Big Data Analysis,8.8,1.7,7.2,4,,,,5.4
David Patel,1dadc422-a94e-4eec-acb1-9cbd3486ae08,Statistical Methods in Biomedical Research,5.6,5.1,0.4,1.5,,,,3.2
Austin Lewis,7e0e56a2-9dc2-4000-9ce5-909077b52253,Statistical Methods in Biomedical Research,5.9,9.3,9.2,4.1,,,,7.1
Mason Thompson,bbe983e0-5675-4e92-9793-1e9cbaffec9e,Bioinformatics,0.6,0.9,6.3,0.7,2.6,4.5,,2.6
Claire Long,e9391c38-41c0-4a0d-bd24-290df0308b0a,Big Data Analysis,5.2,6.6,6.4,1.7,,,,5
Thomas Hughes,1ce32fa3-6d11-4054-b656-877c8191de79,Introduction to Data Science,9.9,2.3,2.9,4.3,9.4,,,5.8
Thomas Perez,1baac6d7-f8cc-4c4c-892a-b3edea3c2730,Introduction to Data Science,6.4,9.6,0.6,6.2,1.9,,,4.9
Kaitlyn Ramos,1d4d8a90-a0c3-4003-990c-aab1e74d2839,Big Data Analysis,2.5,7.5,7.6,9.2,,,,6.7
Jason Scott,4ce890d3-63b9-4747-a508-e8ba39858907,Big Data Analysis,9.7,0.8,2.6,8.8,,,,5.5
Christopher Young,601bc87f-c470-4c79-a9ff-a2095c9ab4aa,Bioinformatics,10,5.1,3.1,1.2,4.5,9.8,,5.6
Amy Ward,669b3460-3429-4024-8daa-2910a70e2acb,Machine Learning,7.4,6.4,0.4,,,,,4.7
Brian Anderson,cb2ed618-6679-4fa8-9d76-bd0fb2ae95d6,Introduction to Data Science,9.6,9.3,5.1,2.7,7.5,,,6.8
Adrian Green,64f41b0e-ea86-4e06-b706-2c01a378b42c,Statistical Methods in Biomedical Research,5.5,8.3,7,6,,,,6.7
Christian Gutierrez,88c31ad4-1123-4275-a72f-368a1e904297,Machine Learning,1.2,5.9,3.4,,,,,3.5
Isabella Martin,0cc2e8e5-2500-453d-ba60-3fde4cc1cb8e,Machine Learning,4.2,3.2,1.8,,,,,3.1
Sarah Harris,3cf6cb19-70cc-4336-8012-be090b54aeb6,Machine Learning,7,9.5,8.4,,,,,8.3
Rachel Foster,62ad72ac-c882-48da-a54c-02506d1152fb,Bioinformatics,1,4.7,7.4,4.1,4.4,5.4,,4.5
Jordan Rogers,9ea74111-6151-4b28-a568-e6795f37b5a2,Statistical Methods in Biomedical Research,7,2.1,6,5.3,,,,5.1
Diana Flores,507c3fbf-41c1-43e2-82d6-9d4b8790f595,Statistical Methods in Biomedical Research,4.3,1,7.1,0.2,,,,3.2
Lillian Ramos,770b875f-622e-4041-b065-299d9bb199f8,Statistical Methods in Biomedical Research,3.9,7,3.5,6.6,,,,5.3
Rachel Foster,5ee65d6d-09c5-4d5b-a5f5-a3e1244c4fd2,Statistical Methods in Biomedical Research,4.1,3.1,7.3,1.2,,,,3.9
Audrey Ross,f5069908-9c34-4beb-873a-69e86b951e4d,Statistical Methods in Biomedical Research,6.7,5.5,4.3,1.9,,,,4.6
Matthew Hall,b8f356f6-fa23-4ead-88d2-364c8f597714,Big Data Analysis,4,6.2,0.2,2.9,,,,3.3
Blake Cook,0d7fddbd-e331-4746-83a4-a82a57b3eab6,Introduction to Data Science,9,1.1,9.3,0.9,2.5,,,4.6
Zachary Diaz,53e4ca94-fe74-4e6a-b642-a8507f7f7f7a,Statistical Methods in Biomedical Research,5.8,7.6,7.7,5,,,,6.5
Ryan Hernandez,54055431-f677-4623-be63-d6c298c2f2b7,Machine Learning,9.1,2.2,0.3,,,,,3.9
Emily Parker,f5531e71-631d-4b31-8a94-4a04a1831839,Bioinformatics,6.6,6.1,5.8,3.2,5.1,7.6,,5.7
Dylan Mendoza,89ed9faa-3795-4471-a1f0-eb8897c8a04d,Statistical Methods in Biomedical Research,1,6.9,2.4,2.2,,,,3.1
Jordan Walker,792a5f2c-358f-4d4e-bb0a-baec986429d9,Statistical Methods in Biomedical Research,2.5,4,8.1,2.5,,,,4.3
Edward Gomez,d36e6ea5-ce12-4e61-bcb7-40f84a4db3f1,Statistical Methods in Biomedical Research,6,4.3,6.9,6.2,,,,5.9
Katherine Bennett,2c8d63df-1895-4c7a-9c46-3ba38105a01e,Introduction to Data Science,1.9,5.4,3.9,3.5,6.5,,,4.2
Gregory Hill,d51345ba-6b4c-4bce-aad6-5f3ab463b1ea,Statistical Methods in Biomedical Research,2.8,5.6,5.1,10,,,,5.9
Aaron Cruz,c52362f5-df4a-49cd-b2c9-54f639390050,Statistical Methods in Biomedical Research,9.9,9.2,8.5,7.8,,,,8.9
Andrew Smith,d7d384cb-3cbb-4b74-ab10-744dd9caacf3,Bioinformatics,9.4,4.1,2.2,0.6,6.7,7.7,,5.1
Brianna Nguyen,57de8795-7f36-48b2-8d25-d906eb271021,Statistical Methods in Biomedical Research,1.4,2.4,9.5,1.4,,,,3.7
Alice Howard,dac1fb07-752e-4e1d-9f03-e772daff9b34,Statistical Methods in Biomedical Research,8,1.1,9.7,6.9,,,,6.4
Ella Adams,71bccd44-5723-4e43-9b5c-b0dd48667593,Statistical Methods in Biomedical Research,9,5.3,0.5,9.6,,,,6.1
Victoria Moore,08eba269-4b29-416a-b7f5-9f7b86b15aff,Statistical Methods in Biomedical Research,3.3,1.4,4,3,,,,2.9
Edward Nelson,eced4867-2f1f-47d3-97e2-ffb5105e00e6,Bioinformatics,9.3,6.4,2.9,6.6,0.2,5.7,,5.2
Amanda Baker,a624c859-3266-40f5-930e-b32409f39c14,Big Data Analysis,0.2,4.7,2.4,2.1,,,,2.4
Daniel Clark,603e59cf-548a-4011-b02f-14f5923e2e2b,Machine Learning,2.6,3.3,9.7,,,,,5.2
Kimberly Nelson,b6d380f8-ab14-40a9-94ec-027c36ad6496,Big Data Analysis,3.4,5.1,3.4,2.4,,,,3.6
Gregory Kim,2a4f7785-05f6-48df-83d4-d93e30fb52ea,Introduction to Data Science,4.3,4.2,2.4,4.3,1.3,,,3.3
Ava Campbell,6d5ff15d-5155-4145-bdc3-8230b47380bf,Statistical Methods in Biomedical Research,5.9,7.7,8,8.4,,,,7.5
Logan Sanchez,41b014aa-7ee5-4bb4-a6ac-0d3a67d89459,Statistical Methods in Biomedical Research,5.8,3.6,5.1,8,,,,5.6
Daniel Ross,16ba31ff-e983-49e7-8fc4-889ac72f07e5,Introduction to Data Science,6.6,3.1,1.9,4.8,0.5,,,3.4
Brian King,6f31773c-6a44-407d-aa3a-52007898ac4d,Introduction to Data Science,4.6,3.4,1.3,5.7,3,,,3.6
Kayla Chavez,21e038d8-a0c5-471a-9cfa-fb8ba4ac3c83,Statistical Methods in Biomedical Research,5.3,4.5,3,6.1,,,,4.7
Eva Garcia,f7712475-961c-4a88-b236-6799bfe0b4f0,Statistical Methods in Biomedical Research,9.6,3.4,8,2.5,,,,5.9
Jason Hill,b98b3720-764e-4d59-8f5a-0864086bb99b,Statistical Methods in Biomedical Research,3,1.5,3.9,7.6,,,,4
Gregory Howard,cb3673bc-36ec-4257-a36f-0b5b6e54203d,Statistical Methods in Biomedical Research,9.9,8.4,1.7,0.8,,,,5.2
Heather Mendoza,60339596-a08c-4eca-a9c4-e762908e7c66,Introduction to Data Science,0.4,3.8,7.4,7.7,1.9,,,4.2
Anna Robinson,7e1c841d-e611-4f97-aeaa-9451136010fc,Statistical Methods in Biomedical Research,9.5,2,6.2,9.7,,,,6.9
Benjamin Rogers,1d28e67d-6ab6-46a2-8303-58b739d02bb5,Machine Learning,6.9,9.4,6.6,,,,,7.6
Olivia Cooper,1d473e18-5a41-40fe-8a26-8c02fed86f0e,Introduction to Data Science,8,8.2,5.5,5.8,9.5,,,7.4
Anna Robinson,2f0fe1ba-ab16-41f6-9e84-65f647cf2e2b,Introduction to Data Science,2,7.5,5.3,3.4,8.7,,,5.4
Isaac Moore,f0c97890-e140-4d2d-aeed-31c748110463,Introduction to Data Science,8.6,5.4,6.4,9.6,9.5,,,7.9
Lillian Price,02d41d19-2fe3-4172-8fc2-979818e604d4,Statistical Methods in Biomedical Research,6.1,5.6,9,0.5,,,,5.3
Austin Roberts,e8f1d141-16ca-4dea-875d-5d6b4d08a32f,Bioinformatics,4,0.1,2.5,5.5,8.3,7.9,,4.7
Michael Foster,56371fa2-d2fb-4d6e-b8ed-98b2ce8f53bf,Statistical Methods in Biomedical Research,2.2,2.7,8.1,3.2,,,,4.1
Joseph Myers,e34fa82d-1cd5-430d-9d4f-91169fc3bd7a,Big Data Analysis,6.1,2,3.8,0.9,,,,3.2
Michael Price,61c4fc15-d872-4db8-bbbc-38bab02c689b,Big Data Analysis,1,0.6,8.9,6.1,,,,4.2
Ella Patel,af65c7f9-f170-4cbc-8449-b62008587a61,Statistical Methods in Biomedical Research,6.4,0.3,6.3,7.7,,,,5.2
Jane Nguyen,5ec5845f-040b-4d1a-ae63-d91e7f3b6e04,Bioinformatics,9.9,8.5,4.5,4,5,0.2,,5.4
Thomas Bennett,cd68693e-8b43-44d3-9274-cecdd79cf392,Introduction to Data Science,4.1,5.9,2.6,6.7,0.4,,,3.9
Brittany Adams,45241b36-0797-4df0-9f29-614161d9a4e9,Big Data Analysis,1.3,9.1,3.1,3.1,,,,4.2
Evelyn Ramos,ae5938d1-e1d3-4a68-be2d-0279ebd8bde1,Introduction to Data Science,7.7,5.4,1.3,3.6,1.4,,,3.9
David Allen,737c39b4-4071-48e6-8f4c-ce11bfa565bd,Machine Learning,0.4,1.9,9.2,,,,,3.8
Victoria King,345d16b8-e8d0-48a1-b417-4a7ec98b0896,Big Data Analysis,9.6,2.1,1,2.4,,,,3.8
Angela Gray,4a29ae59-9a48-4172-82a5-2247531a5bd3,Bioinformatics,9,2.4,6.2,3.2,5.8,5,,5.3
Zachary Brown,5bc6c480-e4f6-4ab0-90c8-799fa29c610c,Bioinformatics,6.1,0.7,8,4.1,9.8,6.9,,5.9
Ava Robinson,6a96fa5c-8006-4029-9a42-e18a170a7e96,Machine Learning,5.8,2.9,9.1,,,,,5.9
Mason Mitchell,ccaef6a5-9a07-49fc-b5cd-faf5ce90900c,Statistical Methods in Biomedical Research,1.2,5.5,6,6.4,,,,4.8
Jack Turner,852a1440-cec7-4051-9140-8a520363cb48,Big Data Analysis,1.6,3.2,7.2,2.2,,,,3.6
William Jones,4e99b0ed-c7f4-4173-9d05-b2353ffc3256,Machine Learning,9,3.5,7.3,,,,,6.6
Lucas Clark,ff6f152f-755d-4233-bd69-00765ea38088,Statistical Methods in Biomedical Research,4.9,8.2,2,3,,,,4.5
Julia Hernandez,bc6670d4-efbb-4df7-a9d3-3f2635301881,Big Data Analysis,4.3,3.6,7.2,8.8,,,,6
Lily Thompson,316bb2d5-ac75-4732-acc8-a660c0e2eaa0,Introduction to Data Science,6.2,7,8.8,1.8,7.6,,,6.3
Benjamin King,f6538e36-797c-4491-8099-c336a05c6e39,Machine Learning,8.3,4.6,2,,,,,5
Angela Adams,db76b3f6-ee3b-4e0e-ad95-ed2cc59fe8b6,Introduction to Data Science,9.5,2.5,5.4,4.1,1.7,,,4.6
Brian Cox,0d13a3aa-1e9d-4e00-8326-c90a7a7610f9,Introduction to Data Science,2.5,8.6,8.6,5.3,6.8,,,6.4
Emma Hughes,2a8b4f52-144d-44b8-a602-c48eae03749f,Introduction to Data Science,9,0,3.7,4.1,8,,,5
